dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,time,susceptibles,infected,recovered,dead
04/09/2020,4,9,2020,1,21,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,194,149,2069,65188,32594
05/09/2020,5,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,195,149,2009,65228,32614
06/09/2020,6,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,196,148,1950,65268,32634
07/09/2020,7,9,2020,1,59,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,197,148,1893,65306,32653
08/09/2020,8,9,2020,1,19,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,198,147,1837,65344,32672
09/09/2020,9,9,2020,0,18,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,199,147,1783,65380,32690
10/09/2020,10,9,2020,1,18,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,200,146,1731,65415,32708
11/09/2020,11,9,2020,0,17,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,201,146,1680,65449,32725
12/09/2020,12,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,202,145,1631,65483,32741
13/09/2020,13,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,203,145,1583,65514,32758
14/09/2020,14,9,2020,2,48,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,204,144,1536,65547,32773
15/09/2020,15,9,2020,0,15,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,205,144,1491,65577,32788
16/09/2020,16,9,2020,1,15,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,206,143,1447,65607,32803
17/09/2020,17,9,2020,0,14,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,207,143,1405,65635,32817
18/09/2020,18,9,2020,0,14,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,208,143,1363,65663,32831
19/09/2020,19,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,209,142,1324,65689,32845
20/09/2020,20,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,210,142,1285,65715,32858
21/09/2020,21,9,2020,2,39,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,211,141,1247,65742,32870
22/09/2020,22,9,2020,0,13,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,212,141,1211,65765,32883
23/09/2020,23,9,2020,0,12,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,213,141,1175,65789,32895
24/09/2020,24,9,2020,1,11,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,214,140,1141,65813,32906
25/09/2020,25,9,2020,0,11,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,215,140,1108,65835,32917
26/09/2020,26,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,216,140,1075,65857,32928
27/09/2020,27,9,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,217,140,1044,65877,32939
28/09/2020,28,9,2020,1,32,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,218,139,1014,65898,32949
29/09/2020,29,9,2020,0,10,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,219,139,984,65918,32959
30/09/2020,30,9,2020,0,10,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,220,139,955,65937,32969
01/10/2020,1,10,2020,1,9,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,221,138,928,65956,32978
02/10/2020,2,10,2020,0,9,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,222,138,901,65974,32987
03/10/2020,3,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,223,138,874,65992,32996
04/10/2020,4,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,224,138,849,66009,33004
05/10/2020,5,10,2020,1,26,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,225,137,824,66026,33013
06/10/2020,6,10,2020,0,8,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,226,137,800,66042,33021
07/10/2020,7,10,2020,0,8,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,227,137,777,66057,33029
08/10/2020,8,10,2020,0,7,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,228,137,754,66073,33036
09/10/2020,9,10,2020,0,8,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,229,137,732,66087,33044
10/10/2020,10,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,230,136,711,66102,33051
11/10/2020,11,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,231,136,690,66116,33058
12/10/2020,12,10,2020,1,21,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,232,136,670,66129,33065
13/10/2020,13,10,2020,0,6,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,233,136,650,66143,33071
14/10/2020,14,10,2020,0,7,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,234,136,631,66155,33078
15/10/2020,15,10,2020,0,6,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,235,136,612,66168,33084
16/10/2020,16,10,2020,1,6,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,236,135,594,66181,33090
17/10/2020,17,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,237,135,577,66192,33096
18/10/2020,18,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,238,135,560,66203,33102
19/10/2020,19,10,2020,0,17,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,239,135,543,66215,33107
20/10/2020,20,10,2020,0,6,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,240,135,527,66225,33113
21/10/2020,21,10,2020,0,5,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,241,135,512,66235,33118
22/10/2020,22,10,2020,1,5,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,242,134,497,66246,33123
23/10/2020,23,10,2020,0,5,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,243,134,482,66256,33128
24/10/2020,24,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,244,134,468,66265,33133
25/10/2020,25,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,245,134,454,66275,33137
26/10/2020,26,10,2020,0,14,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,246,134,441,66283,33142
27/10/2020,27,10,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,247,134,428,66292,33146
28/10/2020,28,10,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,248,134,416,66300,33150
29/10/2020,29,10,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,249,134,404,66308,33154
30/10/2020,30,10,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,250,134,392,66316,33158
31/10/2020,31,10,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,251,133,380,66325,33162
01/11/2020,1,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,252,133,369,66332,33166
02/11/2020,2,11,2020,1,11,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,253,133,359,66339,33169
03/11/2020,3,11,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,254,133,348,66346,33173
04/11/2020,4,11,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,255,133,338,66353,33176
05/11/2020,5,11,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,256,133,328,66359,33180
06/11/2020,6,11,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,257,133,319,66365,33183
07/11/2020,7,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,258,133,309,66372,33186
08/11/2020,8,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,259,133,300,66378,33189
09/11/2020,9,11,2020,0,9,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,260,133,292,66383,33192
10/11/2020,10,11,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,261,133,283,66389,33195
11/11/2020,11,11,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,262,133,275,66394,33198
12/11/2020,12,11,2020,1,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,263,132,267,66401,33200
13/11/2020,13,11,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,264,132,259,66406,33203
14/11/2020,14,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,265,132,251,66412,33205
15/11/2020,15,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,266,132,244,66416,33208
16/11/2020,16,11,2020,0,7,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,267,132,237,66421,33210
17/11/2020,17,11,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,268,132,230,66425,33213
18/11/2020,18,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,269,132,223,66430,33215
19/11/2020,19,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,270,132,217,66434,33217
20/11/2020,20,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,271,132,210,66439,33219
21/11/2020,21,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,272,132,204,66443,33221
22/11/2020,22,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,273,132,198,66447,33223
23/11/2020,23,11,2020,0,6,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,274,132,192,66451,33225
24/11/2020,24,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,275,132,186,66455,33227
25/11/2020,25,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,276,132,181,66458,33229
26/11/2020,26,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,277,132,176,66461,33231
27/11/2020,27,11,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,278,132,171,66464,33233
28/11/2020,28,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,279,132,166,66468,33234
29/11/2020,29,11,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,280,131,161,66472,33236
30/11/2020,30,11,2020,1,5,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,281,131,156,66475,33238
01/12/2020,1,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,282,131,151,66479,33239
02/12/2020,2,12,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,283,131,147,66481,33241
03/12/2020,3,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,284,131,143,66484,33242
04/12/2020,4,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,285,131,139,66487,33243
05/12/2020,5,12,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,286,131,135,66489,33245
06/12/2020,6,12,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,287,131,131,66492,33246
07/12/2020,7,12,2020,0,4,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,288,131,127,66495,33247
08/12/2020,8,12,2020,0,2,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,289,131,123,66497,33249
09/12/2020,9,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,290,131,120,66499,33250
10/12/2020,10,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,291,131,116,66502,33251
11/12/2020,11,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,292,131,113,66504,33252
12/12/2020,12,12,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,293,131,109,66507,33253
13/12/2020,13,12,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,294,131,106,66509,33254
14/12/2020,14,12,2020,0,3,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,295,131,103,66511,33255
15/12/2020,15,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,296,131,100,66513,33256
16/12/2020,16,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,297,131,97,66515,33257
17/12/2020,17,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,298,131,94,66517,33258
18/12/2020,18,12,2020,0,1,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,299,131,92,66518,33259
19/12/2020,19,12,2020,0,0,SIRD_ODE_N100000_WD,XX,XXX,100000,Artificialia,300,131,89,66520,33260
23/02/2020,23,2,2020,3,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,0,99997,3,0,0
24/02/2020,24,2,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,1,99997,3,0,0
25/02/2020,25,2,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,2,99996,4,0,0
26/02/2020,26,2,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,3,99996,4,0,0
27/02/2020,27,2,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,4,99996,4,0,0
28/02/2020,28,2,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,5,99996,4,0,0
29/02/2020,29,2,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,6,99996,4,0,0
01/03/2020,1,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,7,99996,4,0,0
02/03/2020,2,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,8,99996,4,0,0
03/03/2020,3,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,9,99996,4,0,0
04/03/2020,4,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,10,99996,4,0,0
05/03/2020,5,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,11,99996,4,0,0
06/03/2020,6,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,12,99995,5,0,0
07/03/2020,7,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,13,99994,6,0,0
08/03/2020,8,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,14,99994,6,0,0
09/03/2020,9,3,2020,2,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,15,99992,8,0,0
10/03/2020,10,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,16,99991,8,1,0
11/03/2020,11,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,17,99991,8,1,0
12/03/2020,12,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,18,99990,9,1,0
13/03/2020,13,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,19,99989,10,1,0
14/03/2020,14,3,2020,2,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,20,99987,10,2,1
15/03/2020,15,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,21,99986,11,2,1
16/03/2020,16,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,22,99986,10,3,1
17/03/2020,17,3,2020,4,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,23,99982,14,3,1
18/03/2020,18,3,2020,0,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,24,99982,14,3,1
19/03/2020,19,3,2020,5,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,25,99977,19,3,1
20/03/2020,20,3,2020,1,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,26,99976,20,3,1
21/03/2020,21,3,2020,5,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,27,99971,25,3,1
22/03/2020,22,3,2020,6,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,28,99965,31,3,1
23/03/2020,23,3,2020,8,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,29,99957,36,5,2
24/03/2020,24,3,2020,6,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,30,99951,42,5,2
25/03/2020,25,3,2020,4,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,31,99947,43,7,3
26/03/2020,26,3,2020,5,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,32,99942,47,7,4
27/03/2020,27,3,2020,9,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,33,99933,55,7,5
28/03/2020,28,3,2020,12,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,34,99921,66,7,6
29/03/2020,29,3,2020,12,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,35,99909,73,11,7
30/03/2020,30,3,2020,8,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,36,99901,77,15,7
31/03/2020,31,3,2020,8,2,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,37,99893,81,17,9
01/04/2020,1,4,2020,27,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,38,99866,105,20,9
02/04/2020,2,4,2020,29,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,39,99837,131,22,10
03/04/2020,3,4,2020,26,0,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,40,99811,156,23,10
04/04/2020,4,4,2020,42,2,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,41,99769,190,29,12
05/04/2020,5,4,2020,42,1,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,42,99727,228,32,13
06/04/2020,6,4,2020,61,2,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,43,99666,281,38,15
07/04/2020,7,4,2020,71,5,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,44,99595,341,44,20
08/04/2020,8,4,2020,59,2,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,45,99536,390,52,22
09/04/2020,9,4,2020,81,5,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,46,99455,457,61,27
10/04/2020,10,4,2020,91,7,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,47,99364,525,77,34
11/04/2020,11,4,2020,101,5,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,48,99263,602,96,39
12/04/2020,12,4,2020,139,7,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,49,99124,715,115,46
13/04/2020,13,4,2020,159,4,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,50,98965,860,125,50
14/04/2020,14,4,2020,186,6,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,51,98779,1023,142,56
15/04/2020,15,4,2020,223,10,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,52,98556,1219,159,66
16/04/2020,16,4,2020,264,15,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,53,98292,1442,185,81
17/04/2020,17,4,2020,291,10,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,54,98001,1692,216,91
18/04/2020,18,4,2020,345,19,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,55,97656,1980,254,110
19/04/2020,19,4,2020,453,19,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,56,97203,2371,297,129
20/04/2020,20,4,2020,478,20,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,57,96725,2779,347,149
21/04/2020,21,4,2020,581,25,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,58,96144,3282,400,174
22/04/2020,22,4,2020,682,37,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,59,95462,3842,485,211
23/04/2020,23,4,2020,805,45,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,60,94657,4514,573,256
24/04/2020,24,4,2020,951,51,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,61,93706,5308,679,307
25/04/2020,25,4,2020,1067,58,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,62,92639,6204,792,365
26/04/2020,26,4,2020,1249,61,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,63,91390,7239,945,426
27/04/2020,27,4,2020,1448,84,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,64,89942,8439,1109,510
28/04/2020,28,4,2020,1575,98,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,65,88367,9732,1293,608
29/04/2020,29,4,2020,1769,104,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,66,86598,11165,1525,712
30/04/2020,30,4,2020,2010,117,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,67,84588,12815,1768,829
01/05/2020,1,5,2020,2207,137,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,68,82381,14629,2024,966
02/05/2020,2,5,2020,2515,157,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,69,79866,16655,2356,1123
03/05/2020,3,5,2020,2811,187,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,70,77055,18936,2699,1310
04/05/2020,4,5,2020,3038,189,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,71,74017,21368,3116,1499
05/05/2020,5,5,2020,3220,219,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,72,70797,23889,3596,1718
06/05/2020,6,5,2020,3390,275,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,73,67407,26537,4063,1993
07/05/2020,7,5,2020,3591,272,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,74,63816,29310,4609,2265
08/05/2020,8,5,2020,3806,303,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,75,60010,32186,5236,2568
09/05/2020,9,5,2020,3976,354,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,76,56034,35125,5919,2922
10/05/2020,10,5,2020,3908,384,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,77,52126,37878,6690,3306
11/05/2020,11,5,2020,3948,418,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,78,48178,40631,7467,3724
12/05/2020,12,5,2020,3892,394,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,79,44286,43338,8258,4118
13/05/2020,13,5,2020,3720,441,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,80,40566,45729,9146,4559
14/05/2020,14,5,2020,3622,489,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,81,36944,47873,10135,5048
15/05/2020,15,5,2020,3418,487,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,82,33526,49813,11126,5535
16/05/2020,16,5,2020,3169,535,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,83,30357,51374,12199,6070
17/05/2020,17,5,2020,3043,490,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,84,27314,52904,13222,6560
18/05/2020,18,5,2020,2659,488,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,85,24655,54029,14268,7048
19/05/2020,19,5,2020,2572,540,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,86,22083,54935,15394,7588
20/05/2020,20,5,2020,2409,543,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,87,19674,55717,16478,8131
21/05/2020,21,5,2020,2099,555,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,88,17575,56136,17603,8686
22/05/2020,22,5,2020,1892,569,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,89,15683,56337,18725,9255
23/05/2020,23,5,2020,1596,564,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,90,14087,56228,19866,9819
24/05/2020,24,5,2020,1453,568,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,91,12634,55987,20992,10387
25/05/2020,25,5,2020,1382,554,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,92,11252,55666,22141,10941
26/05/2020,26,5,2020,1146,540,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,93,10106,55176,23237,11481
27/05/2020,27,5,2020,1068,543,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,94,9038,54611,24327,12024
28/05/2020,28,5,2020,899,537,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,95,8139,53895,25405,12561
29/05/2020,29,5,2020,832,542,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,96,7307,53121,26469,13103
30/05/2020,30,5,2020,738,529,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,97,6569,52316,27483,13632
31/05/2020,31,5,2020,634,549,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,98,5935,51348,28536,14181
01/06/2020,1,6,2020,582,493,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,99,5353,50404,29569,14674
02/06/2020,2,6,2020,514,486,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,100,4839,49425,30576,15160
03/06/2020,3,6,2020,433,451,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,101,4406,48474,31509,15611
04/06/2020,4,6,2020,383,475,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,102,4023,47403,32488,16086
05/06/2020,5,6,2020,365,480,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,103,3658,46377,33399,16566
06/06/2020,6,6,2020,319,448,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,104,3339,45294,34353,17014
07/06/2020,7,6,2020,284,462,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,105,3055,44206,35263,17476
08/06/2020,8,6,2020,259,481,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,106,2796,43076,36171,17957
09/06/2020,9,6,2020,217,367,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,107,2579,42083,37014,18324
10/06/2020,10,6,2020,205,430,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,108,2374,41013,37859,18754
11/06/2020,11,6,2020,180,399,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,109,2194,40007,38646,19153
12/06/2020,12,6,2020,152,386,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,110,2042,38960,39459,19539
13/06/2020,13,6,2020,143,383,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,111,1899,37954,40225,19922
14/06/2020,14,6,2020,106,395,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,112,1793,36917,40973,20317
15/06/2020,15,6,2020,123,375,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,113,1670,35982,41656,20692
16/06/2020,16,6,2020,105,384,SIRD_SSA-s1_N100000,XX,XXX,100000,Artificialia,114,1565,34992,42367,21076
